Date,HourlyRelativeHumidity,HourlyWindSpeed
2018-08-08T07:51:00,47,3
2018-08-08T08:51:00,32,3
2018-08-08T09:51:00,31,6
2018-08-08T10:51:00,24,5
2018-08-08T11:51:00,22,3
2018-08-08T12:51:00,20,6
2018-08-08T13:51:00,13,7
2018-08-08T14:51:00,11,3
2018-08-08T15:51:00,12,6
2018-08-08T16:51:00,11,0
2018-08-08T17:51:00,10,5
2018-08-08T18:51:00,20,0
2018-08-08T19:51:00,28,5
2018-08-08T20:51:00,28,3
2018-08-08T21:51:00,47,7
2018-08-08T22:51:00,56,5
2018-08-08T23:51:00,43,0
2018-08-08T23:59:00,,
2018-08-09T00:51:00,58,3
2018-08-09T01:51:00,56,0
2018-08-09T02:51:00,56,0
2018-08-09T03:51:00,64,0
2018-08-09T04:51:00,64,0
2018-08-09T05:51:00,77,3
2018-08-09T06:51:00,64,0
2018-08-09T07:51:00,46,5
2018-08-09T08:51:00,38,3
2018-08-09T09:51:00,28,3
2018-08-09T10:51:00,24,0
2018-08-09T11:51:00,20,5
2018-08-09T12:51:00,18,6
2018-08-09T13:51:00,17,8
2018-08-09T14:51:00,13,7
2018-08-09T15:51:00,11,3
2018-08-09T16:51:00,10,7
2018-08-09T17:51:00,13,3
2018-08-09T18:51:00,27,0
2018-08-09T19:51:00,32,3
2018-08-09T20:51:00,28,6
2018-08-09T21:51:00,35,6
2018-08-09T22:51:00,45,5
2018-08-09T23:51:00,52,3
2018-08-09T23:59:00,,
2018-08-10T00:51:00,56,0
2018-08-10T01:51:00,58,6
2018-08-10T02:51:00,50,3
2018-08-10T03:51:00,56,0
2018-08-10T04:51:00,60,0
2018-08-10T05:51:00,59,0
2018-08-10T06:51:00,60,5
2018-08-10T07:51:00,49,0
2018-08-10T08:51:00,31,5
2018-08-10T09:51:00,26,5
2018-08-10T10:51:00,20,6
2018-08-10T11:51:00,15,5
2018-08-10T12:51:00,15,5
2018-08-10T13:51:00,14,6
2018-08-10T14:51:00,14,6
2018-08-10T15:51:00,12,9
2018-08-10T16:51:00,13,6
2018-08-10T17:51:00,13,6
2018-08-10T18:51:00,23,6
2018-08-10T19:51:00,32,0
2018-08-10T20:51:00,31,0
2018-08-10T21:51:00,53,5
2018-08-10T22:51:00,49,0
2018-08-10T23:51:00,60,0
2018-08-10T23:59:00,,
2018-08-11T00:51:00,49,3
2018-08-11T01:51:00,64,3
2018-08-11T02:51:00,67,3
2018-08-11T03:51:00,77,0
2018-08-11T04:51:00,75,5
2018-08-11T05:51:00,69,0
2018-08-11T06:51:00,67,0
2018-08-11T07:51:00,41,6
2018-08-11T08:51:00,34,3
2018-08-11T09:51:00,26,3
2018-08-11T10:51:00,29,5
2018-08-11T11:51:00,24,3
2018-08-11T12:51:00,22,7
2018-08-11T13:51:00,14,3
2018-08-11T14:51:00,14,6
2018-08-11T15:51:00,12,6
2018-08-11T16:51:00,10,3
2018-08-11T17:51:00,11,3
2018-08-11T18:51:00,28,3
2018-08-11T19:51:00,33,3
2018-08-11T20:51:00,28,5
2018-08-11T21:51:00,47,
2018-08-11T22:51:00,35,3
2018-08-11T23:51:00,50,0
2018-08-11T23:59:00,,
2018-08-12T00:51:00,42,3
2018-08-12T01:51:00,62,3
2018-08-12T02:51:00,67,0
2018-08-12T03:51:00,60,0
2018-08-12T04:51:00,75,6
2018-08-12T05:51:00,72,0
2018-08-12T06:51:00,65,5
2018-08-12T07:51:00,63,3
2018-08-12T08:51:00,37,0
2018-08-12T09:51:00,35,5
2018-08-12T10:51:00,26,6
2018-08-12T11:51:00,25,3
2018-08-12T12:51:00,20,5
2018-08-12T13:51:00,15,0
2018-08-12T14:51:00,15,5
2018-08-12T15:51:00,15,3
2018-08-12T16:51:00,17,8
2018-08-12T17:51:00,21,18
2018-08-12T18:51:00,21,14
2018-08-12T19:51:00,33,11
2018-08-12T20:51:00,35,3
2018-08-12T21:51:00,37,8
2018-08-12T22:51:00,40,0
2018-08-12T23:51:00,49,3
2018-08-12T23:59:00,,
2018-08-13T00:51:00,54,3
2018-08-13T01:51:00,50,0
2018-08-13T02:51:00,56,3
2018-08-13T03:51:00,60,0
2018-08-13T04:51:00,54,0
2018-08-13T05:51:00,60,7
2018-08-13T06:51:00,60,6
2018-08-13T07:51:00,42,8
2018-08-13T08:51:00,57,0
2018-08-13T09:51:00,32,0
2018-08-13T10:51:00,28,3
2018-08-13T11:51:00,27,7
2018-08-13T12:51:00,22,0
2018-08-13T13:51:00,17,6
2018-08-13T14:51:00,15,6
2018-08-13T15:51:00,15,5
2018-08-13T16:51:00,22,22
2018-08-13T17:51:00,19,9
2018-08-13T18:51:00,37,7
2018-08-13T19:51:00,39,3
2018-08-13T20:51:00,50,3
2018-08-13T21:51:00,59,7
2018-08-13T22:51:00,55,7
2018-08-13T23:51:00,61,5
2018-08-13T23:59:00,,
2018-08-14T00:51:00,55,3
2018-08-14T01:51:00,63,5
2018-08-14T02:51:00,67,0
2018-08-14T03:51:00,60,0
2018-08-14T04:51:00,67,0
2018-08-14T05:51:00,75,0
2018-08-14T06:51:00,69,0
2018-08-14T07:51:00,60,0
2018-08-14T08:51:00,45,3
2018-08-14T09:51:00,27,3
2018-08-14T10:51:00,26,5
2018-08-14T11:51:00,23,3
2018-08-14T12:51:00,13,5
2018-08-14T13:51:00,14,3
2018-08-14T14:51:00,12,3
2018-08-14T15:51:00,11,6
2018-08-14T16:51:00,13,7
2018-08-14T17:51:00,14,6
2018-08-14T18:51:00,25,6
2018-08-14T19:51:00,36,3
2018-08-14T20:51:00,36,3
2018-08-14T21:51:00,37,0
2018-08-14T22:51:00,58,3
2018-08-14T23:51:00,64,3
2018-08-14T23:59:00,,
2018-08-15T00:51:00,58,6
2018-08-15T01:51:00,62,0
2018-08-15T02:51:00,56,0
2018-08-15T03:51:00,64,0
2018-08-15T04:51:00,62,0
2018-08-15T05:51:00,71,6
2018-08-15T06:51:00,59,0
2018-08-15T07:51:00,47,5
2018-08-15T08:51:00,33,0
2018-08-15T09:51:00,31,3
2018-08-15T10:51:00,25,5
2018-08-15T11:51:00,23,0
2018-08-15T12:51:00,17,5
2018-08-15T13:51:00,17,7
2018-08-15T14:51:00,16,5
2018-08-15T15:51:00,16,10
2018-08-15T16:51:00,17,8
2018-08-15T17:51:00,19,8
2018-08-15T18:51:00,24,6
2018-08-15T19:51:00,27,3
2018-08-15T20:51:00,34,5
2018-08-15T21:51:00,35,3
2018-08-15T22:51:00,38,6
2018-08-15T23:51:00,45,8
2018-08-15T23:59:00,,
2018-08-16T00:51:00,60,0
2018-08-16T01:51:00,56,7
2018-08-16T02:51:00,60,6
2018-08-16T03:51:00,65,3
2018-08-16T04:51:00,60,0
2018-08-16T05:51:00,69,5
2018-08-16T06:51:00,56,0
2018-08-16T07:51:00,58,0
2018-08-16T08:51:00,54,3
2018-08-16T09:51:00,44,3
2018-08-16T10:51:00,35,5
2018-08-16T11:51:00,32,5
2018-08-16T12:51:00,28,6
2018-08-16T13:51:00,17,6
2018-08-16T14:51:00,19,8
2018-08-16T15:51:00,18,7
2018-08-16T16:51:00,19,10
2018-08-16T17:51:00,20,10
2018-08-16T18:51:00,28,9
2018-08-16T19:51:00,29,14
2018-08-16T20:51:00,38,6
2018-08-16T21:51:00,40,6
2018-08-16T22:51:00,49,0
2018-08-16T23:51:00,58,6
2018-08-16T23:59:00,,
2018-08-17T00:51:00,58,3
2018-08-17T01:51:00,74,3
2018-08-17T02:51:00,69,0
2018-08-17T03:51:00,70,6
2018-08-17T04:51:00,74,0
2018-08-17T05:51:00,77,3
2018-08-17T06:51:00,75,0
2018-08-17T07:51:00,56,5
2018-08-17T08:51:00,44,0
2018-08-17T09:51:00,33,3
2018-08-17T10:51:00,31,5
2018-08-17T11:51:00,27,0
2018-08-17T12:51:00,20,5
2018-08-17T13:51:00,18,3
2018-08-17T14:51:00,19,0
2018-08-17T15:51:00,17,6
2018-08-17T16:51:00,14,20
2018-08-17T17:08:00,25,22
2018-08-17T17:51:00,31,21
2018-08-17T18:51:00,36,11
2018-08-17T19:51:00,33,9
2018-08-17T20:51:00,33,16
2018-08-17T21:51:00,35,8
2018-08-17T22:51:00,38,18
2018-08-17T23:51:00,46,9
2018-08-17T23:59:00,,
2018-08-18T00:51:00,41,11
2018-08-18T01:51:00,46,14
2018-08-18T02:51:00,51,9
2018-08-18T03:51:00,65,0
2018-08-18T04:51:00,72,0
2018-08-18T05:51:00,72,0
2018-08-18T06:51:00,72,0
2018-08-18T07:51:00,60,3
2018-08-18T08:51:00,47,6
2018-08-18T09:51:00,44,0
2018-08-18T10:51:00,40,5
2018-08-18T11:51:00,33,3
2018-08-18T12:51:00,29,6
2018-08-18T13:39:00,31,11
2018-08-18T13:51:00,38,5
2018-08-18T14:25:00,30,3
2018-08-18T14:40:00,32,6
2018-08-18T14:51:00,32,7
2018-08-18T15:51:00,26,9
2018-08-18T16:51:00,22,13
2018-08-18T17:43:00,19,9
2018-08-18T17:51:00,21,10
2018-08-18T18:51:00,29,6
2018-08-18T19:51:00,30,0
2018-08-18T20:51:00,35,0
2018-08-18T21:51:00,38,0
2018-08-18T22:51:00,60,5
2018-08-18T23:51:00,53,0
2018-08-18T23:59:00,,
2018-08-19T00:51:00,59,0
2018-08-19T01:51:00,51,0
2018-08-19T02:51:00,66,3
2018-08-19T03:51:00,57,0
2018-08-19T04:51:00,51,0
2018-08-19T05:51:00,61,0
2018-08-19T06:51:00,64,3
2018-08-19T07:51:00,51,3
2018-08-19T08:51:00,46,0
2018-08-19T09:51:00,38,3
2018-08-19T10:51:00,32,3
2018-08-19T11:51:00,28,0
2018-08-19T12:51:00,23,5
2018-08-19T13:51:00,19,0
2018-08-19T14:51:00,14,0
2018-08-19T15:51:00,15,5
2018-08-19T16:51:00,17,3
2018-08-19T17:51:00,17,0
2018-08-19T18:51:00,23,6
2018-08-19T19:51:00,35,0
2018-08-19T20:51:00,31,0
2018-08-19T21:51:00,50,6
2018-08-19T22:51:00,54,0
2018-08-19T23:51:00,57,5
2018-08-19T23:59:00,,
2018-08-20T00:51:00,74,3
2018-08-20T01:51:00,52,0
2018-08-20T02:51:00,66,0
2018-08-20T03:51:00,69,5
2018-08-20T04:51:00,66,3
2018-08-20T05:51:00,80,5
2018-08-20T06:51:00,69,3
2018-08-20T07:51:00,62,8
2018-08-20T08:51:00,43,7
2018-08-20T09:51:00,42,7
2018-08-20T10:51:00,32,7
2018-08-20T11:11:00,41,20
2018-08-20T11:51:00,31,13
2018-08-20T12:51:00,22,7
2018-08-20T13:51:00,20,0
2018-08-20T14:51:00,18,8
2018-08-20T15:51:00,20,10
2018-08-20T16:25:00,21,9
2018-08-20T16:41:00,22,0
2018-08-20T16:51:00,23,11
2018-08-20T17:51:00,21,6
2018-08-20T18:51:00,40,6
2018-08-20T19:51:00,39,3
2018-08-20T20:51:00,42,3
2018-08-20T21:51:00,41,0
2018-08-20T22:51:00,38,3
2018-08-20T23:51:00,50,6
2018-08-20T23:59:00,,
2018-08-21T00:51:00,52,0
2018-08-21T01:51:00,72,0
2018-08-21T02:51:00,64,5
2018-08-21T03:51:00,69,6
2018-08-21T04:51:00,60,3
2018-08-21T05:51:00,77,9
2018-08-21T06:51:00,62,0
2018-08-21T07:51:00,60,9
2018-08-21T08:51:00,52,5
2018-08-21T09:51:00,54,5
2018-08-21T10:51:00,44,5
2018-08-21T11:51:00,35,7
2018-08-21T12:51:00,35,6
2018-08-21T13:51:00,28,8
2018-08-21T14:51:00,27,9
2018-08-21T15:51:00,19,8
2018-08-21T16:51:00,19,7
2018-08-21T17:51:00,24,6
2018-08-21T18:51:00,40,5
2018-08-21T19:11:00,40,6
2018-08-21T19:26:00,41,0
2018-08-21T19:51:00,40,3
2018-08-21T20:51:00,44,6
2018-08-21T21:51:00,47,3
2018-08-21T22:51:00,49,0
2018-08-21T23:51:00,60,3
2018-08-21T23:59:00,,
2018-08-22T00:51:00,45,11
2018-08-22T01:51:00,54,0
2018-08-22T02:51:00,62,7
2018-08-22T03:51:00,72,5
2018-08-22T04:51:00,72,6
2018-08-22T05:51:00,67,0
2018-08-22T06:51:00,69,8
2018-08-22T07:51:00,60,11
2018-08-22T08:51:00,44,22
2018-08-22T09:00:00,45,24
2018-08-22T09:15:00,67,28
2018-08-22T09:20:00,77,21
2018-08-22T09:30:00,78,18
2018-08-22T09:39:00,81,14
2018-08-22T09:48:00,77,15
2018-08-22T09:51:00,72,17
2018-08-22T10:51:00,63,11
2018-08-22T11:51:00,55,6
2018-08-22T12:51:00,49,3
2018-08-22T13:51:00,48,7
2018-08-22T14:51:00,45,8
2018-08-22T15:51:00,42,7
2018-08-22T16:51:00,42,0
2018-08-22T17:49:00,41,5
2018-08-22T17:51:00,41,5
2018-08-22T18:08:00,43,10
2018-08-22T18:28:00,49,9
2018-08-22T18:40:00,53,9
2018-08-22T18:51:00,70,11
2018-08-22T19:00:00,73,0
2018-08-22T19:36:00,73,8
2018-08-22T19:51:00,73,10
2018-08-22T19:58:00,78,0
2018-08-22T20:13:00,86,3
2018-08-22T20:29:00,78,7
2018-08-22T20:51:00,75,11
2018-08-22T21:51:00,81,8
2018-08-22T22:51:00,75,7
2018-08-22T23:51:00,78,5
2018-08-22T23:59:00,,
2018-08-23T00:51:00,87,5
2018-08-23T01:51:00,92,0
2018-08-23T02:51:00,89,3
2018-08-23T03:51:00,80,5
2018-08-23T04:51:00,75,9
2018-08-23T05:51:00,86,0
2018-08-23T06:51:00,93,3
2018-08-23T07:51:00,78,0
2018-08-23T08:51:00,75,5
2018-08-23T09:51:00,61,0
2018-08-23T10:51:00,53,5
2018-08-23T11:51:00,40,3
2018-08-23T12:51:00,30,7
2018-08-23T13:51:00,25,14
2018-08-23T14:51:00,22,9
2018-08-23T15:51:00,23,8
2018-08-23T16:51:00,23,11
2018-08-23T17:51:00,22,7
2018-08-23T18:51:00,31,7
2018-08-23T19:51:00,42,3
2018-08-23T20:51:00,62,7
2018-08-23T21:51:00,56,3
2018-08-23T22:51:00,62,3
2018-08-23T23:51:00,62,0
2018-08-23T23:59:00,,
2018-08-24T00:51:00,70,0
2018-08-24T01:51:00,65,0
2018-08-24T02:51:00,74,3
2018-08-24T03:51:00,71,0
2018-08-24T04:51:00,80,0
2018-08-24T05:51:00,66,0
2018-08-24T05:56:00,66,0
2018-08-24T06:51:00,77,3
2018-08-24T07:51:00,83,6
2018-08-24T08:51:00,54,3
2018-08-24T08:56:00,50,6
2018-08-24T09:51:00,42,3
2018-08-24T10:51:00,36,3
2018-08-24T11:51:00,31,0
2018-08-24T12:51:00,30,5
2018-08-24T13:51:00,27,5
2018-08-24T14:51:00,21,10
2018-08-24T15:51:00,18,11
2018-08-24T16:51:00,14,3
2018-08-24T17:51:00,15,7
2018-08-24T18:51:00,26,7
2018-08-24T19:51:00,44,8
2018-08-24T20:51:00,35,13
2018-08-24T21:51:00,40,7
2018-08-24T22:51:00,48,0
2018-08-24T23:51:00,53,0
2018-08-24T23:59:00,,
2018-08-25T00:51:00,55,0
2018-08-25T01:51:00,,0
2018-08-25T02:51:00,,0
2018-08-25T03:51:00,,0
2018-08-25T04:51:00,,5
2018-08-25T05:51:00,,0
2018-08-25T06:51:00,,3
2018-08-25T07:51:00,,0
2018-08-25T08:51:00,52,3
2018-08-25T09:51:00,42,7
2018-08-25T10:51:00,32,3
2018-08-25T11:51:00,25,3
2018-08-25T12:51:00,18,3
2018-08-25T13:51:00,18,0
2018-08-25T14:51:00,15,7
2018-08-25T15:51:00,14,7
2018-08-25T16:51:00,13,8
2018-08-25T17:51:00,15,9
2018-08-25T18:51:00,20,8
2018-08-25T19:51:00,30,3
2018-08-25T20:51:00,28,3
2018-08-25T21:51:00,39,6
2018-08-25T22:51:00,57,10
2018-08-25T23:51:00,51,0
2018-08-25T23:59:00,,
2018-08-26T00:51:00,59,0
2018-08-26T01:51:00,45,5
2018-08-26T02:51:00,,5
2018-08-26T03:51:00,66,0
2018-08-26T04:51:00,50,0
2018-08-26T05:51:00,77,0
2018-08-26T06:51:00,66,3
2018-08-26T07:51:00,64,0
2018-08-26T08:51:00,50,3
2018-08-26T09:51:00,30,0
2018-08-26T10:51:00,20,3
2018-08-26T11:51:00,15,11
2018-08-26T12:51:00,15,13
2018-08-26T13:51:00,17,7
2018-08-26T14:51:00,14,11
2018-08-26T15:51:00,10,9
2018-08-26T16:51:00,11,7
2018-08-26T17:51:00,14,6
2018-08-26T18:51:00,20,5
2018-08-26T19:51:00,37,0
2018-08-26T20:43:00,34,11
2018-08-26T20:51:00,32,10
2018-08-26T21:51:00,38,5
2018-08-26T22:51:00,35,9
2018-08-26T23:51:00,37,8
2018-08-26T23:59:00,,
2018-08-27T00:29:00,32,20
2018-08-27T00:51:00,32,17
2018-08-27T01:51:00,40,15
2018-08-27T02:51:00,43,7
2018-08-27T03:51:00,50,5
2018-08-27T04:51:00,52,0
2018-08-27T05:51:00,53,5
2018-08-27T06:51:00,60,0
2018-08-27T07:51:00,58,3
2018-08-27T08:51:00,56,0
2018-08-27T09:51:00,50,3
2018-08-27T10:51:00,47,3
2018-08-27T11:51:00,43,3
2018-08-27T12:51:00,36,7
2018-08-27T13:51:00,38,0
2018-08-27T14:51:00,34,
2018-08-27T15:51:00,35,11
2018-08-27T16:51:00,39,16
2018-08-27T17:51:00,40,13
2018-08-27T18:51:00,39,7
2018-08-27T19:51:00,44,5
2018-08-27T20:51:00,40,11
2018-08-27T21:51:00,53,7
2018-08-27T22:51:00,62,8
2018-08-27T23:51:00,64,5
2018-08-27T23:59:00,,
2018-08-28T00:51:00,77,8
2018-08-28T01:51:00,74,5
2018-08-28T02:51:00,77,0
2018-08-28T03:51:00,80,7
2018-08-28T04:51:00,79,6
2018-08-28T05:51:00,83,6
2018-08-28T06:51:00,79,3
2018-08-28T07:51:00,77,5
2018-08-28T08:51:00,66,0
2018-08-28T09:51:00,53,0
2018-08-28T10:51:00,44,5
2018-08-28T11:51:00,40,3
2018-08-28T12:51:00,32,5
2018-08-28T13:51:00,25,7
2018-08-28T14:51:00,20,
2018-08-28T15:51:00,17,3
2018-08-28T16:51:00,18,3
2018-08-28T17:51:00,18,3
2018-08-28T18:51:00,23,0
2018-08-28T19:51:00,40,3
2018-08-28T20:51:00,38,3
2018-08-28T21:51:00,49,0
2018-08-28T22:51:00,69,7
2018-08-28T23:51:00,61,0
2018-08-28T23:59:00,,
2018-08-29T00:51:00,61,3
2018-08-29T01:51:00,71,0
2018-08-29T02:51:00,71,0
2018-08-29T03:51:00,79,5
2018-08-29T04:51:00,79,0
2018-08-29T05:51:00,79,0
2018-08-29T06:51:00,76,0
2018-08-29T07:51:00,56,0
2018-08-29T08:51:00,47,3
2018-08-29T09:51:00,38,3
2018-08-29T10:51:00,31,6
2018-08-29T11:51:00,28,7
2018-08-29T12:51:00,21,6
2018-08-29T13:51:00,21,5
2018-08-29T14:51:00,19,8
2018-08-29T15:51:00,17,11
2018-08-29T16:51:00,18,7
2018-08-29T17:51:00,18,0
2018-08-29T18:51:00,22,5
2018-08-29T19:51:00,32,8
2018-08-29T20:51:00,29,3
2018-08-29T21:51:00,52,0
2018-08-29T22:51:00,52,0
2018-08-29T23:51:00,51,5
2018-08-29T23:59:00,,
2018-08-30T00:51:00,51,3
2018-08-30T01:51:00,64,0
2018-08-30T02:51:00,57,0
2018-08-30T03:51:00,71,0
2018-08-30T04:51:00,74,0
2018-08-30T05:51:00,69,0
2018-08-30T06:51:00,77,3
2018-08-30T07:51:00,54,0
2018-08-30T08:51:00,45,7
2018-08-30T09:51:00,39,6
2018-08-30T10:51:00,24,3
2018-08-30T11:51:00,19,3
2018-08-30T12:51:00,18,13
2018-08-30T13:51:00,14,16
2018-08-30T14:51:00,14,16
2018-08-30T15:51:00,15,15
2018-08-30T16:51:00,13,14
2018-08-30T17:51:00,15,10
2018-08-30T18:51:00,20,6
2018-08-30T19:51:00,22,6
2018-08-30T20:51:00,29,3
2018-08-30T21:51:00,35,14
2018-08-30T22:51:00,32,5
2018-08-30T23:51:00,45,5
2018-08-30T23:59:00,,
2018-08-31T00:51:00,41,6
2018-08-31T01:51:00,46,10
2018-08-31T02:51:00,43,6
2018-08-31T03:51:00,57,5
2018-08-31T04:51:00,59,5
2018-08-31T05:51:00,71,3
2018-08-31T06:51:00,64,0
2018-08-31T07:51:00,54,5
2018-08-31T08:51:00,39,3
2018-08-31T09:51:00,36,0
2018-08-31T10:51:00,27,5
2018-08-31T11:51:00,25,7
2018-08-31T12:51:00,,5
2018-08-31T13:51:00,15,7
2018-08-31T14:51:00,16,0
2018-08-31T15:51:00,16,5
2018-08-31T16:51:00,16,5
2018-08-31T17:51:00,24,11
2018-08-31T18:51:00,26,15
2018-08-31T19:51:00,27,13
2018-08-31T20:51:00,44,11
2018-08-31T21:51:00,41,5
2018-08-31T22:51:00,55,6
2018-08-31T23:51:00,48,3
2018-08-31T23:59:00,,
2018-08-31T23:59:00,,
2018-09-01T00:51:00,57,0
2018-09-01T01:51:00,63,0
2018-09-01T02:51:00,63,5
2018-09-01T03:51:00,66,3
2018-09-01T04:51:00,69,5
2018-09-01T05:51:00,66,0
2018-09-01T06:51:00,66,0
2018-09-01T07:51:00,62,6
2018-09-01T08:51:00,48,5
2018-09-01T09:51:00,38,0
2018-09-01T10:51:00,31,0
2018-09-01T11:51:00,26,3
2018-09-01T12:51:00,19,7
2018-09-01T13:51:00,17,5
2018-09-01T14:51:00,17,6
2018-09-01T15:51:00,16,0
2018-09-01T16:51:00,15,0
2018-09-01T17:51:00,16,0
2018-09-01T18:51:00,36,10
2018-09-01T19:51:00,46,5
2018-09-01T20:51:00,38,0
2018-09-01T21:51:00,44,3
2018-09-01T22:51:00,49,0
2018-09-01T23:51:00,66,0
2018-09-01T23:59:00,,
2018-09-02T00:51:00,52,0
2018-09-02T01:51:00,58,3
2018-09-02T02:51:00,61,0
2018-09-02T03:51:00,61,0
2018-09-02T04:51:00,68,0
2018-09-02T05:51:00,63,3
2018-09-02T06:51:00,68,0
2018-09-02T07:51:00,47,3
2018-09-02T08:51:00,35,5
2018-09-02T09:51:00,31,3
2018-09-02T10:51:00,25,0
2018-09-02T11:51:00,22,3
2018-09-02T12:51:00,17,3
2018-09-02T13:51:00,15,3
2018-09-02T14:51:00,15,
2018-09-02T15:51:00,15,6
2018-09-02T16:51:00,15,5
2018-09-02T17:51:00,16,3
2018-09-02T18:51:00,19,5
2018-09-02T19:51:00,24,3
2018-09-02T20:51:00,36,0
2018-09-02T21:51:00,51,0
2018-09-02T22:51:00,49,0
2018-09-02T23:51:00,49,0
2018-09-02T23:59:00,,
2018-09-03T00:51:00,53,3
2018-09-03T01:51:00,73,3
2018-09-03T02:51:00,59,0
2018-09-03T03:51:00,55,0
2018-09-03T04:51:00,73,3
2018-09-03T05:51:00,71,0
2018-09-03T06:51:00,74,0
2018-09-03T07:51:00,52,3
2018-09-03T08:51:00,35,5
2018-09-03T09:51:00,32,3
2018-09-03T10:51:00,28,6
2018-09-03T11:51:00,23,3
2018-09-03T12:51:00,20,0
2018-09-03T13:51:00,14,0
2018-09-03T14:51:00,13,0
2018-09-03T15:51:00,12,
2018-09-03T16:51:00,13,6
2018-09-03T17:51:00,14,7
2018-09-03T18:51:00,24,13
2018-09-03T19:51:00,27,9
2018-09-03T20:51:00,42,5
2018-09-03T21:51:00,32,0
2018-09-03T22:51:00,41,0
2018-09-03T23:51:00,55,3
2018-09-03T23:59:00,,
2018-09-04T00:51:00,52,3
2018-09-04T01:51:00,50,3
2018-09-04T02:51:00,56,5
2018-09-04T03:51:00,63,0
2018-09-04T04:51:00,66,0
2018-09-04T05:51:00,66,0
2018-09-04T06:51:00,68,0
2018-09-04T07:51:00,48,0
2018-09-04T08:51:00,36,0
2018-09-04T09:51:00,31,0
2018-09-04T10:51:00,29,0
2018-09-04T11:51:00,20,3
2018-09-04T12:51:00,13,0
2018-09-04T13:51:00,11,0
2018-09-04T14:51:00,12,5
2018-09-04T15:51:00,11,6
2018-09-04T16:51:00,11,0
2018-09-04T17:51:00,12,3
2018-09-04T18:51:00,21,5
2018-09-04T19:51:00,30,3
2018-09-04T20:51:00,38,0
2018-09-04T21:51:00,51,0
2018-09-04T22:51:00,48,0
2018-09-04T23:51:00,59,0
2018-09-04T23:59:00,,
2018-09-05T00:51:00,49,6
2018-09-05T01:51:00,66,6
2018-09-05T02:51:00,63,0
2018-09-05T03:51:00,59,0
2018-09-05T04:51:00,,3
2018-09-05T05:51:00,,0
2018-09-05T06:51:00,63,0
2018-09-05T07:51:00,51,0
2018-09-05T08:51:00,37,5
2018-09-05T09:51:00,31,3
2018-09-05T10:51:00,24,5
2018-09-05T11:51:00,19,6
2018-09-05T12:51:00,15,5
2018-09-05T13:51:00,15,7
2018-09-05T14:51:00,13,7
2018-09-05T15:51:00,13,7
2018-09-05T16:51:00,13,6
2018-09-05T17:51:00,13,5
2018-09-05T18:51:00,24,0
2018-09-05T19:51:00,32,6
2018-09-05T20:51:00,32,6
2018-09-05T21:51:00,52,3
2018-09-05T22:51:00,51,5
2018-09-05T23:51:00,53,
2018-09-05T23:59:00,,
2018-09-06T00:51:00,53,5
2018-09-06T01:51:00,55,0
2018-09-06T02:51:00,64,5
2018-09-06T03:51:00,53,0
2018-09-06T04:51:00,68,0
2018-09-06T05:51:00,61,3
2018-09-06T06:51:00,66,3
2018-09-06T07:51:00,58,0
2018-09-06T08:51:00,39,3
2018-09-06T09:51:00,35,5
2018-09-06T10:51:00,28,6
2018-09-06T11:51:00,23,5
2018-09-06T12:51:00,20,3
2018-09-06T13:51:00,20,8
2018-09-06T14:51:00,16,11
2018-09-06T15:51:00,15,5
2018-09-06T16:51:00,17,7
2018-09-06T17:51:00,24,10
2018-09-06T18:51:00,24,
2018-09-06T19:51:00,28,3
2018-09-06T20:51:00,42,0
2018-09-06T21:51:00,50,0
2018-09-06T22:51:00,45,5
2018-09-06T23:51:00,67,5
2018-09-06T23:59:00,,
2018-09-07T00:51:00,58,5
2018-09-07T01:51:00,53,0
2018-09-07T02:51:00,56,0
2018-09-07T03:51:00,67,0
2018-09-07T04:51:00,72,0
2018-09-07T05:51:00,80,0
2018-09-07T06:51:00,69,3
2018-09-07T07:51:00,54,3
2018-09-07T08:51:00,47,6
2018-09-07T09:51:00,36,3
2018-09-07T10:51:00,31,0
2018-09-07T11:51:00,29,6
2018-09-07T12:51:00,18,0
2018-09-07T13:51:00,18,9
2018-09-07T14:51:00,18,5
2018-09-07T15:51:00,17,7
2018-09-07T16:51:00,16,6
2018-09-07T17:51:00,18,6
2018-09-07T18:51:00,25,0
2018-09-07T19:51:00,38,5
2018-09-07T20:51:00,38,0
2018-09-07T21:51:00,64,5
2018-09-07T22:51:00,54,7
2018-09-07T23:51:00,60,5
2018-09-07T23:59:00,,
2018-09-08T00:51:00,53,3
2018-09-08T01:51:00,69,3
2018-09-08T02:51:00,62,0
2018-09-08T03:51:00,69,0
2018-09-08T04:51:00,75,6
2018-09-08T05:51:00,74,0
2018-09-08T06:51:00,60,6
2018-09-08T07:24:00,58,15
2018-09-08T07:32:00,45,6
2018-09-08T07:51:00,36,6
2018-09-08T08:51:00,48,16
2018-09-08T09:51:00,32,16
2018-09-08T10:51:00,31,5
2018-09-08T11:51:00,26,3
2018-09-08T12:51:00,21,3
2018-09-08T13:51:00,17,9
2018-09-08T14:51:00,13,14
2018-09-08T15:51:00,13,9
2018-09-08T16:51:00,14,11
2018-09-08T17:51:00,15,9
2018-09-08T18:51:00,20,7
2018-09-08T19:51:00,24,14
2018-09-08T20:51:00,30,10
2018-09-08T21:51:00,30,5
2018-09-08T22:51:00,35,5
2018-09-08T23:51:00,53,0
2018-09-08T23:59:00,,
2018-09-09T00:51:00,57,0
